year,AverageTemperature
1856,11.132583333333333
1857,11.059
1858,11.348583333333334
1859,11.550916666666668
1860,10.30975
1861,10.664416666666666
1862,10.291416666666667
1863,11.463333333333333
1864,10.651333333333334
1865,11.13
1866,11.354000000000001
1867,11.80625
1868,11.445
1869,11.855166666666666
1870,11.174833333333334
1871,11.406916666666667
1872,11.270583333333333
1873,11.618666666666666
1874,11.58375
1875,11.477583333333333
1876,11.833416666666666
1877,10.988333333333333
1878,11.177083333333334
1879,11.385250000000001
1880,10.901333333333334
1881,11.195916666666667
1882,11.539583333333333
1883,11.017833333333334
1884,10.605666666666666
1885,10.746833333333333
1886,11.033083333333334
1887,11.04975
1888,10.932833333333333
1889,10.877083333333333
1890,11.656166666666666
1891,11.721166666666667
1892,10.985833333333334
1893,10.883083333333333
1894,11.847416666666668
1895,10.695
1896,11.155583333333334
1897,11.0925
1898,11.9825
1899,11.947333333333333
1900,11.4865
1901,11.414083333333334
1902,12.197416666666667
1903,11.5715
1904,11.359
1905,10.857166666666666
1906,10.98175
1907,11.400166666666667
1908,11.065
1909,11.07875
1910,10.739333333333333
1911,10.760416666666666
1912,10.7865
1913,11.203333333333333
1914,11.878333333333334
1915,10.975083333333334
1916,10.958666666666668
1917,10.84775
1918,10.74925
1919,11.705833333333333
1920,12.044083333333333
1921,11.426083333333333
1922,11.688333333333334
1923,11.391833333333334
1924,11.68375
1925,11.355666666666666
1926,11.6585
1927,11.803916666666666
1928,11.847666666666667
1929,11.710166666666666
1930,11.65675
1931,11.455083333333333
1932,11.88
1933,11.375666666666667
1934,11.127083333333333
1935,11.9885
1936,10.9225
1937,11.632416666666666
1938,11.997166666666667
1939,12.088333333333333
1940,12.18925
1941,12.4025
1942,12.2795
1943,12.104083333333334
1944,11.454916666666666
1945,12.120416666666667
1946,12.30775
1947,11.019083333333333
1948,12.32725
1949,12.1405
1950,11.706666666666667
1951,11.426083333333333
1952,11.329583333333334
1953,11.753583333333333
1954,11.158416666666668
1955,12.083666666666666
1956,10.835583333333332
1957,11.317166666666667
1958,11.890583333333334
1959,12.091166666666666
1960,12.08475
1961,12.706583333333333
1962,11.826916666666667
1963,11.841666666666667
1964,11.252416666666667
1965,12.261166666666666
1966,11.956583333333334
1967,11.426083333333333
1968,11.879333333333333
1969,10.943
1970,11.30675
1971,11.568416666666666
1972,11.685833333333333
1973,12.0605
1974,11.605916666666666
1975,12.332833333333333
1976,11.182666666666666
1977,12.033333333333333
1978,12.24325
1979,11.79175
1980,11.65
1981,11.9135
1982,12.390083333333333
1983,12.298166666666667
1984,11.197666666666667
1985,11.375333333333334
1986,11.733
1987,12.3075
1988,11.976
1989,12.330583333333333
1990,12.318833333333334
1991,12.01475
1992,12.099416666666666
1993,11.872916666666667
1994,12.782333333333334
1995,12.448583333333334
1996,11.922916666666667
1997,12.83875
1998,13.42675
1999,13.357666666666667
2000,12.514166666666666
2001,12.852583333333333
2002,13.07875
2003,12.174999999999999
2004,12.748166666666666
2005,12.632166666666667
2006,13.216583333333332
2007,13.269499999999999
2008,12.617583333333334
2009,12.630583333333334
2010,12.379
2011,12.258833333333333
2012,12.132666666666667
2013,15.346277777777777
1820,10.1794
1821,11.50625
1822,11.50225
1823,10.961333333333332
1824,11.96475
1825,11.734833333333333
1826,11.65225
1827,12.203916666666666
1828,11.42425
1829,11.258166666666666
1830,11.814166666666667
1831,10.57475
1832,10.697833333333334
1833,11.144583333333333
1834,11.52025
1835,10.792583333333333
1836,11.16675
1837,10.925583333333334
1838,-3.8914999999999997
1839,10.627583333333334
1840,11.29475
1841,10.149333333333333
1842,11.310416666666667
1843,11.45275
1844,11.568166666666666
1845,11.431333333333335
1846,11.94575
1847,11.878166666666667
1848,11.556583333333334
1849,11.530916666666666
1850,10.6825
1851,10.435333333333334
1852,10.654916666666667
1853,10.946833333333332
1854,11.595916666666668
1855,11.81925
1856,11.4185
1857,11.295
1858,11.655083333333334
1859,11.7965
1860,10.3965
1861,10.813333333333333
1862,10.620083333333334
1863,11.80875
1864,10.9725
1865,11.2965
1866,11.564583333333333
1867,12.006666666666668
1868,11.664
1869,12.124
1870,11.418833333333334
1871,11.546083333333334
1872,11.385666666666667
1873,11.756833333333333
1874,11.817583333333333
1875,11.7785
1876,12.281583333333334
1877,11.270083333333334
1878,11.381
1879,11.53375
1880,11.141416666666666
1881,11.359583333333333
1882,11.839833333333333
1883,11.24575
1884,10.824083333333334
1885,11.0715
1886,11.405916666666666
1887,11.333583333333333
1888,11.130749999999999
1889,11.089916666666667
1890,11.981083333333332
1891,12.00225
1892,11.20675
1893,10.962833333333334
1894,12.13475
1895,10.861833333333333
1896,11.343916666666667
1897,11.36825
1898,12.488249999999999
1899,12.48325
1900,12.00925
1901,11.713916666666666
1902,12.662
1903,12.121666666666666
1904,11.689916666666667
1905,11.25075
1906,11.32025
1907,11.600583333333333
1908,11.315833333333334
1909,11.14675
1910,11.077166666666667
1911,10.9275
1912,10.954916666666668
1913,11.29425
1914,12.071250000000001
1915,10.98325
1916,11.129166666666666
1917,10.9705
1918,11.208833333333333
1919,11.911333333333333
1920,12.276166666666667
1921,11.852833333333333
1922,11.777166666666666
1923,11.480166666666667
1924,11.736083333333333
1925,11.633416666666667
1926,11.946833333333334
1927,11.997666666666667
1928,11.68525
1929,11.902833333333334
1930,12.005083333333333
1931,11.454
1932,11.963916666666666
1933,11.215583333333333
1934,11.403416666666667
1935,12.37025
1936,11.083666666666666
1937,11.793833333333334
1938,12.14025
1939,12.368833333333333
1940,12.245583333333334
1941,12.393166666666666
1942,12.40725
1943,12.5625
1944,11.945166666666667
1945,12.340666666666667
1946,12.510166666666667
1947,10.827166666666667
1948,12.573833333333333
1949,12.394916666666667
1950,11.903916666666666
1951,12.02075
1952,11.714333333333332
1953,11.955333333333334
1954,11.335083333333333
1955,12.20875
1956,10.844333333333333
1957,11.16225
1958,12.100166666666667
1959,12.3925
1960,12.235916666666666
1961,12.953416666666666
1962,12.235833333333334
1963,12.3605
1964,11.632333333333333
1965,12.358833333333333
1966,11.865833333333333
1967,11.685666666666666
1968,12.127666666666666
1969,10.856333333333334
1970,11.468583333333333
1971,11.859250000000001
1972,11.993500000000001
1973,12.17475
1974,11.794083333333333
1975,12.99325
1976,11.590666666666667
1977,12.33725
1978,12.42225
1979,11.892083333333334
1980,11.854
1981,12.2165
1982,12.744
1983,12.858416666666667
1984,11.704583333333334
1985,11.435666666666666
1986,12.02625
1987,12.3495
1988,12.505916666666666
1989,13.074666666666667
1990,12.716916666666666
1991,12.363333333333333
1992,12.476583333333332
1993,12.46725
1994,13.293166666666666
1995,12.806666666666667
1996,12.305
1997,13.06375
1998,13.545666666666667
1999,13.397333333333334
2000,12.88125
2001,13.061083333333332
2002,13.388083333333332
2003,12.835833333333333
2004,13.288166666666667
2005,12.893833333333333
2006,13.250583333333333
2007,13.696833333333332
2008,13.124
2009,12.96775
2010,12.2495
2011,12.77025
2012,12.292833333333334
2013,14.222555555555555
1841,15.859
1842,16.3135
1843,16.409
1844,16.184583333333332
1845,16.195416666666667
1846,16.754583333333333
1847,16.526333333333334
1848,15.975166666666667
1849,16.275
1850,16.376
1851,16.31233333333333
1852,16.366583333333335
1853,16.779333333333334
1854,16.778666666666666
1855,16.485916666666668
1856,16.14275
1857,16.5185
1858,16.33566666666667
1859,16.587166666666665
1860,16.106
1861,16.153083333333335
1862,15.460416666666667
1863,16.147333333333332
1864,15.84425
1865,16.65175
1866,16.50658333333333
1867,16.832583333333332
1868,16.818166666666666
1869,16.9315
1870,16.856083333333334
1871,16.944166666666668
1872,16.941083333333335
1873,16.690916666666666
1874,16.644
1875,16.542833333333334
1876,16.465416666666666
1877,16.359833333333334
1878,16.501166666666666
1879,16.90025
1880,16.09775
1881,16.523333333333333
1882,16.4055
1883,16.14125
1884,15.750916666666667
1885,15.81675
1886,15.946416666666666
1887,16.388916666666667
1888,16.629916666666666
1889,16.40075
1890,16.855166666666666
1891,16.71375
1892,16.363583333333334
1893,16.091083333333334
1894,16.743583333333333
1895,16.2545
1896,16.565833333333334
1897,16.492
1898,16.947916666666668
1899,16.65758333333333
1900,16.546833333333332
1901,16.425916666666666
1902,17.226333333333333
1903,16.40075
1904,16.52991666666667
1905,15.881416666666667
1906,16.329166666666666
1907,16.546
1908,16.693083333333334
1909,16.733416666666667
1910,16.045166666666667
1911,16.22525
1912,16.481416666666668
1913,16.499166666666667
1914,17.37425
1915,16.686333333333334
1916,16.1085
1917,16.230833333333333
1918,16.306166666666666
1919,16.997
1920,16.662
1921,16.657
1922,17.136916666666668
1923,17.013583333333333
1924,16.817916666666665
1925,17.118666666666666
1926,17.073333333333334
1927,17.14225
1928,17.4235
1929,16.835083333333333
1930,16.769333333333332
1931,16.41875
1932,17.041666666666668
1933,16.614916666666666
1934,16.886
1935,17.16725
1936,16.65975
1937,16.77091666666667
1938,17.432916666666667
1939,17.120416666666667
1940,17.33491666666667
1941,17.409916666666668
1942,17.39891666666667
1943,17.13225
1944,16.858583333333332
1945,17.200416666666666
1946,17.79525
1947,17.151833333333332
1948,17.234333333333332
1949,17.35725
1950,17.0215
1951,16.96441666666667
1952,16.88775
1953,17.458583333333333
1954,16.507833333333334
1955,16.897166666666667
1956,16.495583333333332
1957,16.491416666666666
1958,16.946083333333334
1959,17.358916666666666
1960,17.117416666666667
1961,17.8075
1962,17.113666666666667
1963,17.47175
1964,17.140166666666666
1965,17.032333333333334
1966,17.295083333333334
1967,16.80075
1968,17.283166666666666
1969,16.4515
1970,16.597833333333334
1971,16.7425
1972,16.63575
1973,17.133416666666665
1974,16.877666666666666
1975,17.076166666666666
1976,16.654666666666667
1977,16.943583333333333
1978,17.611
1979,17.5305
1980,16.625833333333333
1981,16.847916666666666
1982,16.882333333333335
1983,17.15325
1984,16.40041666666667
1985,16.810416666666665
1986,17.025333333333332
1987,17.170833333333334
1988,17.042749999999998
1989,16.777583333333332
1990,17.653416666666665
1991,16.905333333333335
1992,17.151333333333334
1993,16.646333333333335
1994,17.5415
1995,17.327749999999998
1996,16.895083333333332
1997,17.427833333333332
1998,18.163166666666665
1999,17.608999999999998
2000,17.442666666666668
2001,17.689666666666668
2002,17.788
2003,17.482
2004,17.974583333333335
2005,17.548750000000002
2006,18.030916666666666
2007,18.240666666666666
2008,17.597583333333333
2009,17.81675
2010,17.56825
2011,17.387583333333332
2012,17.153333333333332
2013,20.01672222222222
1820,9.5504
1821,11.11975
1822,11.16375
1823,11.092443597583333
1824,4.5789237805
1825,6.10680182925
1826,7.634679878
1827,9.162557926833333
1828,10.69043597475
1829,12.218314025
1830,13.746192073333333
1831,15.2740701225
1832,16.801948170833334
1833,18.329826219166666
1834,19.857704268333332
1835,21.385582316666667
1836,22.913460365
1837,21.14458921416667
1838,10.117107143
1839,1.8688214285833333
1840,10.813416666666667
1841,10.262916666666667
1842,11.047916666666667
1843,11.117833333333333
1844,11.009166666666667
1845,10.909666666666666
1846,11.487666666666668
1847,11.237
1848,10.790416666666667
1849,10.943416666666668
1850,10.764
1851,10.697666666666667
1852,10.732916666666666
1853,11.053916666666666
1854,11.292166666666667
1855,11.203666666666667
1856,10.890666666666666
1857,10.912749999999999
1858,11.135583333333333
1859,11.377
1860,10.500083333333333
1861,10.6855
1862,10.140666666666666
1863,11.145416666666666
1864,10.49725
1865,11.139
1866,11.281666666666666
1867,11.415125
1868,11.357416666666666
1869,11.5895
1870,11.113916666666666
1871,11.358333333333333
1872,11.350416666666668
1873,11.58375
1874,11.40525
1875,11.252166666666666
1876,11.404833333333332
1877,10.923916666666667
1878,11.224916666666667
1879,11.433333333333334
1880,10.850833333333334
1881,11.232166666666666
1882,11.283166666666666
1883,10.848833333333333
1884,10.540083333333333
1885,10.58
1886,10.855416666666667
1887,10.914166666666667
1888,10.949916666666667
1889,10.996166666666667
1890,11.436583333333333
1891,11.423833333333333
1892,11.035583333333333
1893,10.9505
1894,11.439833333333333
1895,10.831083333333334
1896,11.145583333333333
1897,11.006333333333334
1898,11.498666666666667
1899,11.36075
1900,11.139583333333334
1901,11.27975
1902,11.829916666666666
1903,11.048333333333334
1904,11.225833333333334
1905,10.389
1906,10.921333333333333
1907,11.313333333333333
1908,11.053333333333333
1909,11.233
1910,10.74525
1911,10.799583333333333
1912,10.773166666666667
1913,11.043166666666666
1914,11.753499999999999
1915,11.195583333333333
1916,10.960583333333334
1917,10.970083333333333
1918,10.720083333333333
1919,11.638666666666667
1920,11.686666666666667
1921,11.247416666666666
1922,11.728166666666667
1923,11.643916666666666
1924,11.667916666666667
1925,11.499916666666667
1926,11.68675
1927,11.894166666666667
1928,12.158833333333334
1929,11.650583333333334
1930,11.47025
1931,11.617916666666666
1932,12.50275
1933,11.88075
1934,11.311583333333333
1935,11.682166666666667
1936,11.222333333333333
1937,11.51025
1938,11.78075
1939,12.16125
1940,11.932916666666667
1941,12.609166666666667
1942,12.424
1943,11.823333333333332
1944,11.491833333333334
1945,12.1785
1946,12.237583333333333
1947,11.987083333333333
1948,11.817083333333333
1949,11.799166666666666
1950,11.395166666666666
1951,11.480666666666666
1952,11.520416666666666
1953,12.03075
1954,11.159833333333333
1955,11.704666666666666
1956,11.064333333333334
1957,11.5805
1958,11.651250000000001
1959,11.92175
1960,11.891083333333334
1961,12.025166666666667
1962,11.7
1963,11.48075
1964,11.182
1965,11.818083333333334
1966,12.1595
1967,10.95775
1968,11.514916666666666
1969,11.471833333333333
1970,11.358166666666667
1971,11.519333333333334
1972,11.50775
1973,12.226666666666667
1974,11.412166666666668
1975,11.54575
1976,10.988083333333334
1977,12.035416666666666
1978,12.114166666666666
1979,12.051583333333333
1980,11.450916666666666
1981,11.556583333333332
1982,11.65825
1983,11.321416666666668
1984,10.875
1985,11.31775
1986,11.688166666666666
1987,12.262583333333334
1988,11.629416666666668
1989,11.483833333333333
1990,12.089
1991,11.788
1992,11.459416666666668
1993,11.16925
1994,12.141833333333333
1995,12.25325
1996,11.364333333333333
1997,12.501083333333334
1998,12.801833333333333
1999,12.6955
2000,12.182
2001,12.431833333333334
2002,12.815999999999999
2003,11.89575
2004,12.494916666666667
2005,12.24475
2006,12.99075
2007,12.765833333333333
2008,12.12875
2009,12.528416666666667
2010,12.58975
2011,12.075166666666666
2012,11.898166666666667
2013,15.333555555555556
1824,19.94575
1825,19.94525
1826,19.834083333333332
1827,20.236333333333334
1828,19.606458333333332
1829,19.504125000000002
1830,18.931657895
1831,18.997487855
1832,19.063317815
1833,19.129147775
1834,19.194977735000002
1835,19.260807695
1836,19.326637655
1837,19.392467615
1838,19.458297575
1839,19.524127534999998
1840,19.5899574875
1841,19.655787445
1842,19.721617405
1843,19.787447365
1844,19.853277325
1845,19.919107285
1846,19.984937245
1847,20.050767205
1848,20.116597165
1849,20.182427125
1850,20.213483130833332
1851,19.62441666666667
1852,19.411166666666666
1853,19.485833333333332
1854,19.610083333333332
1855,19.68175
1856,19.68775
1857,19.138833333333334
1858,19.426916666666667
1859,19.452416666666668
1860,19.380833333333335
1861,19.40266666666667
1862,19.15625
1863,19.50725
1864,19.425833333333333
1865,19.549833333333332
1866,19.3505
1867,19.737583333333333
1868,19.7205
1869,20.216166666666666
1870,19.543583333333334
1871,19.46375
1872,19.87325
1873,19.659083333333335
1874,19.659333333333333
1875,19.440333333333335
1876,19.758666666666667
1877,20.17791666666667
1878,20.6655
1879,19.764333333333333
1880,19.285083333333333
1881,19.778916666666667
1882,19.28825
1883,19.141750000000002
1884,19.168
1885,19.517416666666666
1886,19.50075
1887,19.24875
1888,19.44975
1889,20.00875
1890,19.0035
1891,19.814833333333333
1892,19.410416666666666
1893,19.110416666666666
1894,19.301416666666668
1895,19.679333333333332
1896,19.799416666666666
1897,19.866666666666667
1898,19.41583333333333
1899,19.717916666666667
1900,20.135916666666667
1901,19.814916666666665
1902,19.93725
1903,19.941666666666666
1904,19.4395
1905,19.862833333333334
1906,19.844083333333334
1907,19.45175
1908,19.46875
1909,19.330583333333333
1910,19.291083333333333
