year,AverageTemperature,Latitude,Longitude
1862,6.662166666666667,37.78,111.86
1863,7.877083333333333,37.78,111.86
1864,7.026999999999999,37.78,111.86
1865,7.543333333333334,37.78,111.86
1866,7.794083333333333,37.78,111.86
1867,8.248666666666667,37.78,111.86
1868,7.852,37.78,111.86
1869,8.215166666666667,37.78,111.86
1870,7.497000000000001,37.78,111.86
1871,7.800333333333334,37.78,111.86
1872,7.655,37.78,111.86
1873,8.099083333333333,37.78,111.86
1874,8.035666666666668,37.78,111.86
1875,7.892666666666667,37.78,111.86
1876,8.135333333333334,37.78,111.86
1877,7.388083333333333,37.78,111.86
1878,7.635916666666667,37.78,111.86
1879,7.802416666666667,37.78,111.86
1880,7.341833333333334,37.78,111.86
1881,7.638166666666667,37.78,111.86
1882,7.9385,37.78,111.86
1883,7.4205,37.78,111.86
1884,7.04175,37.78,111.86
1885,7.175416666666667,37.78,111.86
1886,7.451333333333333,37.78,111.86
1887,7.446833333333333,37.78,111.86
1888,7.3454999999999995,37.78,111.86
1889,7.291916666666667,37.78,111.86
1890,8.01325,37.78,111.86
1891,8.061166666666667,37.78,111.86
1892,7.34575,37.78,111.86
1893,7.409416666666667,37.78,111.86
1894,8.188166666666667,37.78,111.86
1895,7.183333333333333,37.78,111.86
1896,7.616499999999999,37.78,111.86
1897,7.449666666666667,37.78,111.86
1898,8.2045,37.78,111.86
1899,8.207666666666666,37.78,111.86
1900,7.78875,37.78,111.86
1901,7.8335,37.78,111.86
1902,8.508666666666667,37.78,111.86
1903,7.8135,37.78,111.86
1904,7.692083333333334,37.78,111.86
1905,7.1474166666666665,37.78,111.86
1906,7.3581666666666665,37.78,111.86
1907,7.8020000000000005,37.78,111.86
1908,7.456333333333333,37.78,111.86
1909,7.523333333333333,37.78,111.86
1910,7.108833333333333,37.78,111.86
1911,7.237416666666666,37.78,111.86
1912,7.098083333333333,37.78,111.86
1913,7.62525,37.78,111.86
1914,8.241333333333333,37.78,111.86
1915,7.423583333333333,37.78,111.86
1916,7.4623333333333335,37.78,111.86
1917,7.363666666666666,37.78,111.86
1918,7.10125,37.78,111.86
1919,7.926083333333334,37.78,111.86
1920,8.32375,37.78,111.86
1921,7.850583333333334,37.78,111.86
1922,8.149833333333333,37.78,111.86
1923,7.841166666666667,37.78,111.86
1924,8.20125,37.78,111.86
1925,7.7203333333333335,37.78,111.86
1926,8.061666666666666,37.78,111.86
1927,8.179666666666666,37.78,111.86
1928,8.374166666666667,37.78,111.86
1929,8.123833333333334,37.78,111.86
1930,7.983083333333333,37.78,111.86
1931,7.921333333333333,37.78,111.86
1932,8.434,37.78,111.86
1933,8.035666666666668,37.78,111.86
1934,7.588833333333333,37.78,111.86
1935,8.286166666666666,37.78,111.86
1936,7.411083333333334,37.78,111.86
1937,8.09275,37.78,111.86
1938,8.366916666666667,37.78,111.86
1939,8.479166666666666,37.78,111.86
1940,8.610583333333333,37.78,111.86
1941,8.859583333333333,37.78,111.86
1942,8.698333333333334,37.78,111.86
1943,8.50825,37.78,111.86
1944,7.6795,37.78,111.86
1945,8.573500000000001,37.78,111.86
1946,8.735583333333333,37.78,111.86
1947,7.676083333333334,37.78,111.86
1948,8.676333333333334,37.78,111.86
1949,8.481,37.78,111.86
1950,8.006416666666667,37.78,111.86
1951,7.755083333333333,37.78,111.86
1952,7.764083333333334,37.78,111.86
1953,8.170333333333334,37.78,111.86
1954,7.6089166666666666,37.78,111.86
1955,8.515833333333333,37.78,111.86
1956,7.337583333333333,37.78,111.86
1957,7.893583333333333,37.78,111.86
1958,8.306333333333333,37.78,111.86
1959,8.403583333333334,37.78,111.86
1960,8.535333333333334,37.78,111.86
1961,9.010666666666665,37.78,111.86
1962,8.0845,37.78,111.86
1963,8.130416666666667,37.78,111.86
1964,7.969333333333333,37.78,111.86
1965,8.626916666666666,37.78,111.86
1966,8.440166666666666,37.78,111.86
1967,7.49825,37.78,111.86
1968,8.072166666666666,37.78,111.86
1969,7.68,37.78,111.86
1970,7.775166666666666,37.78,111.86
1971,7.9712499999999995,37.78,111.86
1972,8.207166666666666,37.78,111.86
1973,8.62825,37.78,111.86
1974,8.032416666666666,37.78,111.86
1975,8.527583333333332,37.78,111.86
1976,7.52625,37.78,111.86
1977,8.39575,37.78,111.86
1978,8.507083333333334,37.78,111.86
1979,8.330083333333334,37.78,111.86
1980,8.070916666666667,37.78,111.86
1981,8.141333333333334,37.78,111.86
1982,8.728333333333333,37.78,111.86
1983,8.34725,37.78,111.86
1984,7.439166666666667,37.78,111.86
1985,7.846083333333333,37.78,111.86
1986,7.9094999999999995,37.78,111.86
1987,8.907916666666667,37.78,111.86
1988,8.174166666666666,37.78,111.86
1989,8.629416666666668,37.78,111.86
1990,8.8885,37.78,111.86
1991,8.512083333333333,37.78,111.86
1992,8.300833333333333,37.78,111.86
1993,7.9515,37.78,111.86
1994,9.026166666666667,37.78,111.86
1995,8.665916666666668,37.78,111.86
1996,8.144583333333333,37.78,111.86
1997,9.292,37.78,111.86
1998,9.837,37.78,111.86
1999,9.889083333333334,37.78,111.86
2000,8.934166666666666,37.78,111.86
2001,9.405166666666666,37.78,111.86
2002,9.49175,37.78,111.86
2003,8.582916666666668,37.78,111.86
2004,9.132,37.78,111.86
2005,9.082166666666668,37.78,111.86
2006,9.794333333333332,37.78,111.86
2007,9.662833333333333,37.78,111.86
2008,8.799833333333334,37.78,111.86
2009,9.101333333333333,37.78,111.86
2010,9.080666666666668,37.78,111.86
2011,8.643166666666668,37.78,111.86
2012,8.543000000000001,37.78,111.86
2013,12.20811111111111,37.78,111.86
1820,9.7196,37.78,113.9
1821,11.25825,37.78,113.9
1822,11.26425,37.78,113.9
1823,10.725583333333333,37.78,113.9
1824,11.71375,37.78,113.9
1825,11.494416666666666,37.78,113.9
1826,11.411916666666666,37.78,113.9
1827,11.955416666666666,37.78,113.9
1828,11.186833333333333,37.78,113.9
1829,11.0135,37.78,113.9
1830,11.603666666666667,37.78,113.9
1831,10.363083333333334,37.78,113.9
1832,9.997416666666666,37.78,113.9
1833,10.927166666666666,37.78,113.9
1834,11.259,37.78,113.9
1835,10.543833333333334,37.78,113.9
1836,10.840375,37.78,113.9
1837,12.710083333333333,37.78,113.9
1838,-3.029,37.78,113.9
1839,10.473083333333333,37.78,113.9
1840,10.994833333333334,37.78,113.9
1841,10.046833333333334,37.78,113.9
1842,11.126333333333333,37.78,113.9
1843,11.220916666666668,37.78,113.9
1844,11.272583333333333,37.78,113.9
1845,11.147666666666666,37.78,113.9
1846,11.682583333333334,37.78,113.9
1847,11.552666666666667,37.78,113.9
1848,11.142166666666666,37.78,113.9
1849,11.203,37.78,113.9
1850,10.611916666666668,37.78,113.9
1851,10.409166666666666,37.78,113.9
1852,10.572916666666666,37.78,113.9
1853,10.877166666666666,37.78,113.9
1854,11.39325,37.78,113.9
1855,11.483333333333333,37.78,113.9
1856,11.132583333333333,37.78,113.9
1857,11.059,37.78,113.9
1858,11.348583333333334,37.78,113.9
1859,11.550916666666668,37.78,113.9
1860,10.30975,37.78,113.9
1861,10.664416666666666,37.78,113.9
1862,10.291416666666667,37.78,113.9
1863,11.463333333333333,37.78,113.9
1864,10.651333333333334,37.78,113.9
1865,11.13,37.78,113.9
1866,11.354000000000001,37.78,113.9
1867,11.80625,37.78,113.9
1868,11.445,37.78,113.9
1869,11.855166666666666,37.78,113.9
1870,11.174833333333334,37.78,113.9
1871,11.406916666666667,37.78,113.9
1872,11.270583333333333,37.78,113.9
1873,11.618666666666666,37.78,113.9
1874,11.58375,37.78,113.9
1875,11.477583333333333,37.78,113.9
1876,11.833416666666666,37.78,113.9
1877,10.988333333333333,37.78,113.9
1878,11.177083333333334,37.78,113.9
1879,11.385250000000001,37.78,113.9
1880,10.901333333333334,37.78,113.9
1881,11.195916666666667,37.78,113.9
1882,11.539583333333333,37.78,113.9
1883,11.017833333333334,37.78,113.9
1884,10.605666666666666,37.78,113.9
1885,10.746833333333333,37.78,113.9
1886,11.033083333333334,37.78,113.9
1887,11.04975,37.78,113.9
1888,10.932833333333333,37.78,113.9
1889,10.877083333333333,37.78,113.9
1890,11.656166666666666,37.78,113.9
1891,11.721166666666667,37.78,113.9
1892,10.985833333333334,37.78,113.9
1893,10.883083333333333,37.78,113.9
1894,11.847416666666668,37.78,113.9
1895,10.695,37.78,113.9
1896,11.155583333333334,37.78,113.9
1897,11.0925,37.78,113.9
1898,11.9825,37.78,113.9
1899,11.947333333333333,37.78,113.9
1900,11.4865,37.78,113.9
1901,11.414083333333334,37.78,113.9
1902,12.197416666666667,37.78,113.9
1903,11.5715,37.78,113.9
1904,11.359,37.78,113.9
1905,10.857166666666666,37.78,113.9
1906,10.98175,37.78,113.9
1907,11.400166666666667,37.78,113.9
1908,11.065,37.78,113.9
1909,11.07875,37.78,113.9
1910,10.739333333333333,37.78,113.9
1911,10.760416666666666,37.78,113.9
1912,10.7865,37.78,113.9
1913,11.203333333333333,37.78,113.9
1914,11.878333333333334,37.78,113.9
1915,10.975083333333334,37.78,113.9
1916,10.958666666666668,37.78,113.9
1917,10.84775,37.78,113.9
1918,10.74925,37.78,113.9
1919,11.705833333333333,37.78,113.9
1920,12.044083333333333,37.78,113.9
1921,11.426083333333333,37.78,113.9
1922,11.688333333333334,37.78,113.9
1923,11.391833333333334,37.78,113.9
1924,11.68375,37.78,113.9
1925,11.355666666666666,37.78,113.9
1926,11.6585,37.78,113.9
1927,11.803916666666666,37.78,113.9
1928,11.847666666666667,37.78,113.9
1929,11.710166666666666,37.78,113.9
1930,11.65675,37.78,113.9
1931,11.455083333333333,37.78,113.9
1932,11.88,37.78,113.9
1933,11.375666666666667,37.78,113.9
1934,11.127083333333333,37.78,113.9
1935,11.9885,37.78,113.9
1936,10.9225,37.78,113.9
1937,11.632416666666666,37.78,113.9
1938,11.997166666666667,37.78,113.9
1939,12.088333333333333,37.78,113.9
1940,12.18925,37.78,113.9
1941,12.4025,37.78,113.9
1942,12.2795,37.78,113.9
1943,12.104083333333334,37.78,113.9
1944,11.454916666666666,37.78,113.9
1945,12.120416666666667,37.78,113.9
1946,12.30775,37.78,113.9
1947,11.019083333333333,37.78,113.9
1948,12.32725,37.78,113.9
1949,12.1405,37.78,113.9
1950,11.706666666666667,37.78,113.9
1951,11.426083333333333,37.78,113.9
1952,11.329583333333334,37.78,113.9
1953,11.753583333333333,37.78,113.9
1954,11.158416666666668,37.78,113.9
1955,12.083666666666666,37.78,113.9
1956,10.835583333333332,37.78,113.9
1957,11.317166666666667,37.78,113.9
1958,11.890583333333334,37.78,113.9
1959,12.091166666666666,37.78,113.9
1960,12.08475,37.78,113.9
1961,12.706583333333333,37.78,113.9
1962,11.826916666666667,37.78,113.9
1963,11.841666666666667,37.78,113.9
1964,11.252416666666667,37.78,113.9
1965,12.261166666666666,37.78,113.9
1966,11.956583333333334,37.78,113.9
1967,11.426083333333333,37.78,113.9
1968,11.879333333333333,37.78,113.9
1969,10.943,37.78,113.9
1970,11.30675,37.78,113.9
1971,11.568416666666666,37.78,113.9
1972,11.685833333333333,37.78,113.9
1973,12.0605,37.78,113.9
1974,11.605916666666666,37.78,113.9
1975,12.332833333333333,37.78,113.9
1976,11.182666666666666,37.78,113.9
1977,12.033333333333333,37.78,113.9
1978,12.24325,37.78,113.9
1979,11.79175,37.78,113.9
1980,11.65,37.78,113.9
1981,11.9135,37.78,113.9
1982,12.390083333333333,37.78,113.9
1983,12.298166666666667,37.78,113.9
1984,11.197666666666667,37.78,113.9
1985,11.375333333333334,37.78,113.9
1986,11.733,37.78,113.9
1987,12.3075,37.78,113.9
1988,11.976,37.78,113.9
1989,12.330583333333333,37.78,113.9
1990,12.318833333333334,37.78,113.9
1991,12.01475,37.78,113.9
1992,12.099416666666666,37.78,113.9
1993,11.872916666666667,37.78,113.9
1994,12.782333333333334,37.78,113.9
1995,12.448583333333334,37.78,113.9
1996,11.922916666666667,37.78,113.9
1997,12.83875,37.78,113.9
1998,13.42675,37.78,113.9
1999,13.357666666666667,37.78,113.9
2000,12.514166666666666,37.78,113.9
2001,12.852583333333333,37.78,113.9
2002,13.07875,37.78,113.9
2003,12.174999999999999,37.78,113.9
2004,12.748166666666666,37.78,113.9
2005,12.632166666666667,37.78,113.9
2006,13.216583333333332,37.78,113.9
2007,13.269499999999999,37.78,113.9
2008,12.617583333333334,37.78,113.9
2009,12.630583333333334,37.78,113.9
2010,12.379,37.78,113.9
2011,12.258833333333333,37.78,113.9
2012,12.132666666666667,37.78,113.9
2013,15.346277777777777,37.78,113.9
1820,10.1794,39.38,116.53
1821,11.50625,39.38,116.53
1822,11.50225,39.38,116.53
1823,10.961333333333332,39.38,116.53
1824,11.96475,39.38,116.53
1825,11.734833333333333,39.38,116.53
1826,11.65225,39.38,116.53
1827,12.203916666666666,39.38,116.53
1828,11.42425,39.38,116.53
1829,11.258166666666666,39.38,116.53
1830,11.814166666666667,39.38,116.53
1831,10.57475,39.38,116.53
1832,10.697833333333334,39.38,116.53
1833,11.144583333333333,39.38,116.53
1834,11.52025,39.38,116.53
1835,10.792583333333333,39.38,116.53
1836,11.16675,39.38,116.53
1837,10.925583333333334,39.38,116.53
1838,-3.8914999999999997,39.38,116.53
1839,10.627583333333334,39.38,116.53
1840,11.29475,39.38,116.53
1841,10.149333333333333,39.38,116.53
1842,11.310416666666667,39.38,116.53
1843,11.45275,39.38,116.53
1844,11.568166666666666,39.38,116.53
1845,11.431333333333335,39.38,116.53
1846,11.94575,39.38,116.53
1847,11.878166666666667,39.38,116.53
1848,11.556583333333334,39.38,116.53
1849,11.530916666666666,39.38,116.53
1850,10.6825,39.38,116.53
1851,10.435333333333334,39.38,116.53
1852,10.654916666666667,39.38,116.53
1853,10.946833333333332,39.38,116.53
1854,11.595916666666668,39.38,116.53
1855,11.81925,39.38,116.53
1856,11.4185,39.38,116.53
1857,11.295,39.38,116.53
1858,11.655083333333334,39.38,116.53
1859,11.7965,39.38,116.53
1860,10.3965,39.38,116.53
1861,10.813333333333333,39.38,116.53
1862,10.620083333333334,39.38,116.53
1863,11.80875,39.38,116.53
1864,10.9725,39.38,116.53
1865,11.2965,39.38,116.53
1866,11.564583333333333,39.38,116.53
1867,12.006666666666668,39.38,116.53
1868,11.664,39.38,116.53
1869,12.124,39.38,116.53
1870,11.418833333333334,39.38,116.53
1871,11.546083333333334,39.38,116.53
1872,11.385666666666667,39.38,116.53
1873,11.756833333333333,39.38,116.53
1874,11.817583333333333,39.38,116.53
1875,11.7785,39.38,116.53
1876,12.281583333333334,39.38,116.53
1877,11.270083333333334,39.38,116.53
1878,11.381,39.38,116.53
1879,11.53375,39.38,116.53
1880,11.141416666666666,39.38,116.53
1881,11.359583333333333,39.38,116.53
1882,11.839833333333333,39.38,116.53
1883,11.24575,39.38,116.53
1884,10.824083333333334,39.38,116.53
1885,11.0715,39.38,116.53
1886,11.405916666666666,39.38,116.53
1887,11.333583333333333,39.38,116.53
1888,11.130749999999999,39.38,116.53
1889,11.089916666666667,39.38,116.53
1890,11.981083333333332,39.38,116.53
1891,12.00225,39.38,116.53
1892,11.20675,39.38,116.53
1893,10.962833333333334,39.38,116.53
1894,12.13475,39.38,116.53
1895,10.861833333333333,39.38,116.53
1896,11.343916666666667,39.38,116.53
1897,11.36825,39.38,116.53
1898,12.488249999999999,39.38,116.53
1899,12.48325,39.38,116.53
1900,12.00925,39.38,116.53
1901,11.713916666666666,39.38,116.53
1902,12.662,39.38,116.53
1903,12.121666666666666,39.38,116.53
1904,11.689916666666667,39.38,116.53
1905,11.25075,39.38,116.53
1906,11.32025,39.38,116.53
1907,11.600583333333333,39.38,116.53
1908,11.315833333333334,39.38,116.53
1909,11.14675,39.38,116.53
1910,11.077166666666667,39.38,116.53
1911,10.9275,39.38,116.53
1912,10.954916666666668,39.38,116.53
1913,11.29425,39.38,116.53
1914,12.071250000000001,39.38,116.53
1915,10.98325,39.38,116.53
1916,11.129166666666666,39.38,116.53
1917,10.9705,39.38,116.53
1918,11.208833333333333,39.38,116.53
1919,11.911333333333333,39.38,116.53
1920,12.276166666666667,39.38,116.53
1921,11.852833333333333,39.38,116.53
1922,11.777166666666666,39.38,116.53
1923,11.480166666666667,39.38,116.53
1924,11.736083333333333,39.38,116.53
1925,11.633416666666667,39.38,116.53
1926,11.946833333333334,39.38,116.53
1927,11.997666666666667,39.38,116.53
1928,11.68525,39.38,116.53
1929,11.902833333333334,39.38,116.53
1930,12.005083333333333,39.38,116.53
1931,11.454,39.38,116.53
1932,11.963916666666666,39.38,116.53
1933,11.215583333333333,39.38,116.53
1934,11.403416666666667,39.38,116.53
1935,12.37025,39.38,116.53
1936,11.083666666666666,39.38,116.53
1937,11.793833333333334,39.38,116.53
1938,12.14025,39.38,116.53
1939,12.368833333333333,39.38,116.53
1940,12.245583333333334,39.38,116.53
1941,12.393166666666666,39.38,116.53
1942,12.40725,39.38,116.53
1943,12.5625,39.38,116.53
1944,11.945166666666667,39.38,116.53
1945,12.340666666666667,39.38,116.53
1946,12.510166666666667,39.38,116.53
1947,10.827166666666667,39.38,116.53
1948,12.573833333333333,39.38,116.53
1949,12.394916666666667,39.38,116.53
1950,11.903916666666666,39.38,116.53
1951,12.02075,39.38,116.53
1952,11.714333333333332,39.38,116.53
1953,11.955333333333334,39.38,116.53
1954,11.335083333333333,39.38,116.53
1955,12.20875,39.38,116.53
1956,10.844333333333333,39.38,116.53
1957,11.16225,39.38,116.53
1958,12.100166666666667,39.38,116.53
1959,12.3925,39.38,116.53
1960,12.235916666666666,39.38,116.53
1961,12.953416666666666,39.38,116.53
1962,12.235833333333334,39.38,116.53
1963,12.3605,39.38,116.53
1964,11.632333333333333,39.38,116.53
1965,12.358833333333333,39.38,116.53
1966,11.865833333333333,39.38,116.53
1967,11.685666666666666,39.38,116.53
1968,12.127666666666666,39.38,116.53
1969,10.856333333333334,39.38,116.53
1970,11.468583333333333,39.38,116.53
1971,11.859250000000001,39.38,116.53
1972,11.993500000000001,39.38,116.53
1973,12.17475,39.38,116.53
1974,11.794083333333333,39.38,116.53
1975,12.99325,39.38,116.53
1976,11.590666666666667,39.38,116.53
1977,12.33725,39.38,116.53
1978,12.42225,39.38,116.53
1979,11.892083333333334,39.38,116.53
1980,11.854,39.38,116.53
1981,12.2165,39.38,116.53
1982,12.744,39.38,116.53
1983,12.858416666666667,39.38,116.53
1984,11.704583333333334,39.38,116.53
1985,11.435666666666666,39.38,116.53
1986,12.02625,39.38,116.53
1987,12.3495,39.38,116.53
1988,12.505916666666666,39.38,116.53
1989,13.074666666666667,39.38,116.53
1990,12.716916666666666,39.38,116.53
1991,12.363333333333333,39.38,116.53
1992,12.476583333333332,39.38,116.53
1993,12.46725,39.38,116.53
1994,13.293166666666666,39.38,116.53
1995,12.806666666666667,39.38,116.53
1996,12.305,39.38,116.53
1997,13.06375,39.38,116.53
1998,13.545666666666667,39.38,116.53
1999,13.397333333333334,39.38,116.53
2000,12.88125,39.38,116.53
2001,13.061083333333332,39.38,116.53
2002,13.388083333333332,39.38,116.53
2003,12.835833333333333,39.38,116.53
2004,13.288166666666667,39.38,116.53
2005,12.893833333333333,39.38,116.53
2006,13.250583333333333,39.38,116.53
2007,13.696833333333332,39.38,116.53
2008,13.124,39.38,116.53
2009,12.96775,39.38,116.53
2010,12.2495,39.38,116.53
2011,12.77025,39.38,116.53
2012,12.292833333333334,39.38,116.53
2013,14.222555555555555,39.38,116.53
1841,15.859,29.74,114.46
1842,16.3135,29.74,114.46
1843,16.409,29.74,114.46
1844,16.184583333333332,29.74,114.46
1845,16.195416666666667,29.74,114.46
1846,16.754583333333333,29.74,114.46
1847,16.526333333333334,29.74,114.46
1848,15.975166666666667,29.74,114.46
1849,16.275,29.74,114.46
1850,16.376,29.74,114.46
1851,16.31233333333333,29.74,114.46
1852,16.366583333333335,29.74,114.46
1853,16.779333333333334,29.74,114.46
1854,16.778666666666666,29.74,114.46
1855,16.485916666666668,29.74,114.46
1856,16.14275,29.74,114.46
1857,16.5185,29.74,114.46
1858,16.33566666666667,29.74,114.46
1859,16.587166666666665,29.74,114.46
1860,16.106,29.74,114.46
1861,16.153083333333335,29.74,114.46
1862,15.460416666666667,29.74,114.46
1863,16.147333333333332,29.74,114.46
1864,15.84425,29.74,114.46
1865,16.65175,29.74,114.46
1866,16.50658333333333,29.74,114.46
1867,16.832583333333332,29.74,114.46
1868,16.818166666666666,29.74,114.46
1869,16.9315,29.74,114.46
1870,16.856083333333334,29.74,114.46
1871,16.944166666666668,29.74,114.46
1872,16.941083333333335,29.74,114.46
1873,16.690916666666666,29.74,114.46
1874,16.644,29.74,114.46
1875,16.542833333333334,29.74,114.46
1876,16.465416666666666,29.74,114.46
1877,16.359833333333334,29.74,114.46
